,Unnamed: 0,ward code,total_room,Entire home/apt,Hotel room,Private room,Shared room,avg_price,avg_minimum_nights,avg_reviews_per_month,avg_availability_365,avg_star_rate,ward name,nonwork_rate,middle_high_class_pro,advanced_education_rate,public_transport_station_coverage,average_commute_distance,All Usual residents,unhealthy_rate,disabled_pro,average_crime,young_people,children_teenager,old_people,middle_aged,household_deprivation_rate,mean_rent_price
452,452,E05013798,1055,833.0,10.0,200.0,12.0,214.14123222748816,5.651184834123223,1.2613373493975906,117.81516587677726,4.5540625,Lancaster Gate,0.09,0.56,0.14,0.45,2.0,11255.0,0.04,0.11,184.96,0.14,0.09,0.11,0.66,0.49,1337.36
453,453,E05013799,423,349.0,0.0,74.0,0.0,547.4373522458629,3.326241134751773,1.2929479768786127,148.23167848699762,4.6776800000000005,Little Venice,0.11,0.55,0.09,0.43,2.32,10376.0,0.05,0.13,70.12,0.11,0.14,0.13,0.62,0.48,1347.85
454,454,E05013800,258,162.0,0.0,95.0,1.0,149.15503875968992,4.0852713178294575,0.7885148514851485,117.70542635658914,4.703,Maida Vale,0.12,0.54,0.09,0.48,2.43,11711.0,0.05,0.14,77.75,0.13,0.15,0.09,0.63,0.5,1319.03
455,455,E05013801,945,803.0,2.0,140.0,0.0,267.1544973544974,5.083597883597884,1.0451782945736434,125.7915343915344,4.58948132780083,Marylebone,0.07,0.61,0.15,0.35,1.66,12411.0,0.03,0.1,296.08,0.14,0.1,0.12,0.64,0.37,1391.65
456,456,E05013802,512,316.0,10.0,179.0,7.0,200.595703125,3.32421875,1.4300236406619384,116.193359375,4.64828729281768,Pimlico North,0.12,0.56,0.08,0.41,1.93,10263.0,0.05,0.16,140.38,0.13,0.09,0.14,0.64,0.48,1322.97
457,457,E05013803,265,166.0,0.0,96.0,3.0,167.56603773584905,6.041509433962264,1.6118691588785046,96.60754716981133,4.630276243093923,Pimlico South,0.12,0.49,0.11,0.41,2.22,10566.0,0.06,0.17,54.38,0.14,0.13,0.14,0.59,0.58,1301.69
458,458,E05013804,186,136.0,0.0,50.0,0.0,129.50537634408602,3.946236559139785,1.0609655172413794,102.63978494623656,4.681465517241379,Queen's Park,0.17,0.38,0.11,0.49,2.94,12758.0,0.08,0.18,85.25,0.14,0.16,0.11,0.59,0.64,1228.83
459,459,E05013805,384,277.0,0.0,105.0,2.0,199.03645833333331,5.776041666666667,1.1060885608856088,124.03125,4.66621359223301,Regent's Park,0.1,0.56,0.16,0.37,1.86,11801.0,0.03,0.11,156.92,0.13,0.12,0.14,0.61,0.42,2617.03
460,460,E05013806,957,734.0,4.0,212.0,7.0,299.5715778474399,4.7753396029258095,1.4232982917214194,151.51724137931035,4.679107981220657,St James's,0.09,0.55,0.16,0.36,2.02,10089.0,0.04,0.12,1775.17,0.19,0.09,0.11,0.61,0.43,1399.81
461,461,E05013807,241,158.0,0.0,83.0,0.0,214.31535269709545,5.767634854771784,1.23,86.06224066390041,4.637739726027397,Vincent Square,0.1,0.54,0.12,0.42,2.1,10598.0,0.05,0.16,113.83,0.15,0.12,0.14,0.59,0.51,1379.15
462,462,E05013808,1522,1359.0,5.0,154.0,4.0,318.296320630749,4.946780551905388,1.2016153846153848,141.7700394218134,4.616880530973451,West End,0.09,0.52,0.17,0.31,1.86,11245.0,0.04,0.13,2746.08,0.17,0.08,0.12,0.63,0.46,1400.0
463,463,E05013809,251,189.0,0.0,62.0,0.0,159.24701195219123,5.378486055776892,1.179308510638298,118.71314741035856,4.663907284768212,Westbourne,0.19,0.38,0.13,0.47,2.72,11849.0,0.08,0.18,102.54,0.16,0.16,0.1,0.58,0.65,1269.32
464,464,E05013810,126,83.0,0.0,43.0,0.0,155.5,3.380952380952381,0.8115625,130.04761904761904,4.74,Abbey,0.06,0.64,0.06,0.48,3.13,10265.0,0.02,0.1,60.5,0.08,0.17,0.08,0.67,0.4,2324.37
465,465,E05013811,42,15.0,0.0,27.0,0.0,94.11904761904762,3.119047619047619,0.87,119.83333333333331,4.725,Cannon Hill,0.07,0.54,0.07,0.34,3.71,9947.0,0.03,0.13,36.96,0.1,0.19,0.17,0.54,0.45,1233.74
466,466,E05013812,132,77.0,0.0,53.0,2.0,121.48484848484848,3.0681818181818183,0.9446236559139786,143.92424242424244,4.713731343283582,Colliers Wood,0.08,0.54,0.07,0.49,3.75,11577.0,0.04,0.12,91.67,0.09,0.14,0.09,0.68,0.45,1252.34
467,467,E05013813,38,14.0,0.0,23.0,1.0,79.94736842105263,2.3157894736842106,0.9291666666666668,108.13157894736842,4.527647058823529,Cricket Green,0.12,0.35,0.09,0.45,4.72,12121.0,0.05,0.15,85.92,0.12,0.21,0.11,0.56,0.6,1024.21
468,468,E05013814,14,8.0,0.0,6.0,0.0,86.85714285714286,2.142857142857143,0.920909090909091,22.571428571428573,4.694,Figge's Marsh,0.12,0.35,0.09,0.46,4.84,11080.0,0.04,0.13,79.29,0.12,0.2,0.11,0.57,0.61,1027.64
469,469,E05013815,43,15.0,0.0,28.0,0.0,109.72093023255816,3.8372093023255816,0.7746875,179.95348837209303,4.777826086956522,Graveney,0.1,0.44,0.08,0.47,4.2,11793.0,0.03,0.11,53.54,0.11,0.17,0.12,0.6,0.51,1231.19
470,470,E05013816,144,84.0,0.0,60.0,0.0,152.70138888888889,3.1527777777777777,0.7202970297029703,128.80555555555554,4.762941176470588,Hillside,0.05,0.69,0.05,0.5,2.99,8512.0,0.03,0.11,46.33,0.07,0.15,0.16,0.62,0.36,1306.16
471,471,E05013817,59,21.0,0.0,36.0,2.0,88.71186440677967,2.2203389830508478,1.3093617021276596,120.79661016949152,4.842051282051282,Lavender Fields,0.1,0.42,0.08,0.42,4.22,11568.0,0.04,0.13,54.29,0.11,0.18,0.09,0.62,0.54,1075.6
472,472,E05013818,45,19.0,0.0,26.0,0.0,84.13333333333334,4.288888888888889,1.0523333333333331,154.26666666666668,4.766666666666667,Longthornton,0.1,0.41,0.09,0.44,4.73,11839.0,0.04,0.13,55.83,0.11,0.19,0.12,0.58,0.51,1107.57
473,473,E05013819,26,13.0,0.0,13.0,0.0,107.07692307692308,2.923076923076923,0.901818181818182,143.8846153846154,4.9193750000000005,Lower Morden,0.07,0.49,0.07,0.28,4.22,11496.0,0.03,0.13,40.58,0.11,0.18,0.17,0.54,0.47,1118.99
474,474,E05013820,55,29.0,0.0,26.0,0.0,137.54545454545453,2.290909090909091,0.8944186046511629,115.2909090909091,4.809230769230769,Merton Park,0.07,0.6,0.07,0.44,3.71,8285.0,0.03,0.12,44.62,0.1,0.19,0.18,0.53,0.42,1137.26
475,475,E05013821,12,7.0,0.0,5.0,0.0,93.66666666666669,2.083333333333333,0.71375,250.5,4.2925,Pollards Hill,0.1,0.37,0.1,0.39,5.1,11872.0,0.04,0.13,59.0,0.14,0.21,0.11,0.54,0.59,1004.8
476,476,E05013822,31,11.0,0.0,20.0,0.0,95.38709677419357,2.419354838709677,0.8311111111111111,94.5483870967742,4.740588235294118,Ravensbury,0.11,0.39,0.08,0.39,4.31,9485.0,0.05,0.15,47.71,0.11,0.19,0.13,0.57,0.57,1073.31
477,477,E05013823,98,52.0,0.0,43.0,3.0,112.98979591836736,3.346938775510204,0.7573684210526316,112.43877551020408,4.7527118644067805,Raynes Park,0.05,0.65,0.06,0.41,3.18,12250.0,0.03,0.11,53.38,0.08,0.19,0.13,0.6,0.39,1243.93
478,478,E05013824,25,10.0,0.0,15.0,0.0,86.84,3.0,0.996190476190476,166.24,4.855625,St Helier,0.11,0.39,0.08,0.4,4.42,11134.0,0.04,0.14,66.38,0.12,0.19,0.1,0.59,0.57,1107.57
479,479,E05013825,103,67.0,0.0,35.0,1.0,234.8640776699029,4.514563106796117,0.6935526315789474,124.37864077669904,4.819999999999999,Village,0.05,0.67,0.07,0.35,2.71,11468.0,0.03,0.11,47.67,0.09,0.17,0.22,0.52,0.33,2211.39
480,480,E05013826,70,41.0,0.0,29.0,0.0,120.08571428571427,4.171428571428572,0.791590909090909,123.25714285714284,4.730967741935483,Wandle,0.06,0.61,0.06,0.44,3.39,6282.0,0.04,0.12,41.04,0.08,0.17,0.09,0.66,0.43,2588.15
481,481,E05013827,39,17.0,0.0,22.0,0.0,131.56410256410257,3.5128205128205128,0.8961904761904762,159.53846153846155,4.785833333333334,West Barnes,0.07,0.56,0.07,0.34,3.71,10492.0,0.03,0.11,54.29,0.1,0.19,0.14,0.57,0.4,1161.68
482,482,E05013828,143,89.0,0.0,54.0,0.0,174.76223776223776,3.4895104895104896,0.7357142857142857,87.94405594405595,4.835294117647059,Wimbledon Park,0.05,0.66,0.07,0.45,2.89,11071.0,0.02,0.09,48.92,0.1,0.21,0.1,0.59,0.35,1233.74
483,483,E05013829,163,92.0,0.0,71.0,0.0,154.12269938650306,4.680981595092025,0.7226666666666667,111.13496932515338,4.754239130434782,Wimbledon Town & Dundonald,0.04,0.71,0.05,0.47,2.73,12682.0,0.02,0.09,85.12,0.08,0.2,0.11,0.61,0.33,1289.78
484,484,E05013882,117,69.0,0.0,48.0,0.0,108.4957264957265,9.931623931623932,0.836551724137931,124.11111111111111,4.707424242424242,Cann Hall,0.12,0.37,0.1,0.56,4.77,16079.0,0.05,0.13,97.33,0.12,0.2,0.08,0.6,0.61,1124.75
485,485,E05013883,88,41.0,0.0,47.0,0.0,100.47727272727272,4.409090909090909,0.941857142857143,123.0340909090909,4.69438596491228,Cathall,0.12,0.36,0.1,0.61,4.76,10538.0,0.05,0.13,67.83,0.12,0.16,0.09,0.63,0.62,1149.05
486,486,E05013884,67,38.0,0.0,29.0,0.0,109.74626865671642,3.7313432835820897,0.7098076923076923,122.7910447761194,4.803333333333334,Chapel End,0.09,0.46,0.09,0.46,4.37,14060.0,0.03,0.11,85.46,0.11,0.21,0.07,0.61,0.5,1221.57
487,487,E05013885,24,8.0,0.0,16.0,0.0,92.29166666666669,2.875,0.5226666666666666,125.29166666666669,4.8475,Chingford Green,0.09,0.51,0.06,0.29,4.42,11559.0,0.05,0.16,64.12,0.1,0.17,0.21,0.52,0.51,1149.05
488,488,E05013886,9,3.0,0.0,6.0,0.0,123.44444444444444,1.8888888888888888,0.3319999999999999,238.33333333333331,4.77,Endlebury,0.09,0.49,0.08,0.25,4.47,8940.0,0.04,0.15,39.0,0.12,0.18,0.18,0.52,0.53,1123.23
489,489,E05013887,76,40.0,0.0,36.0,0.0,91.40789473684212,5.2368421052631575,0.8310416666666667,101.80263157894736,4.744848484848485,Forest,0.14,0.4,0.1,0.48,4.23,16552.0,0.05,0.14,111.12,0.13,0.21,0.1,0.56,0.59,1194.05
490,490,E05013888,158,95.0,0.0,63.0,0.0,96.98101265822784,4.677215189873418,0.6331147540983606,118.76582278481013,4.636741573033708,Grove Green,0.1,0.46,0.08,0.59,4.37,14824.0,0.03,0.11,85.88,0.09,0.17,0.08,0.66,0.5,1337.42
491,491,E05013889,21,7.0,0.0,14.0,0.0,80.23809523809524,2.0476190476190474,1.2938888888888889,132.1904761904762,4.81375,Hale End & Highams Park South,0.08,0.51,0.08,0.37,4.18,9441.0,0.04,0.12,46.29,0.12,0.21,0.11,0.56,0.48,1185.57
492,492,E05013890,21,9.0,0.0,12.0,0.0,82.33333333333333,3.2857142857142856,1.07625,131.76190476190476,4.773076923076923,Hatch Lane & Highams Park North,0.1,0.48,0.07,0.31,4.3,13210.0,0.05,0.16,60.88,0.11,0.18,0.16,0.55,0.53,1115.63
493,493,E05013891,82,52.0,0.0,30.0,0.0,109.51219512195122,3.829268292682927,0.80171875,90.46341463414636,4.836590909090909,High Street,0.11,0.47,0.08,0.57,4.22,10779.0,0.04,0.12,163.12,0.1,0.18,0.07,0.65,0.53,1345.2
494,494,E05013892,86,57.0,0.0,29.0,0.0,114.22093023255816,4.5,0.9648214285714286,135.65116279069767,4.663809523809523,Higham Hill,0.13,0.39,0.11,0.49,4.57,14116.0,0.05,0.14,84.04,0.13,0.22,0.08,0.57,0.59,1316.86
495,495,E05013893,104,68.0,0.0,36.0,0.0,101.71153846153848,3.0096153846153846,1.1408045977011494,120.57692307692308,4.806714285714286,Hoe Street,0.12,0.46,0.08,0.53,3.82,14229.0,0.05,0.14,93.71,0.1,0.18,0.1,0.62,0.56,1285.6
496,496,E05013894,33,8.0,0.0,25.0,0.0,59.84848484848485,2.060606060606061,1.6528,153.0,4.759565217391304,Larkswood,0.11,0.43,0.07,0.34,4.67,13391.0,0.05,0.15,65.17,0.1,0.19,0.15,0.56,0.55,997.14
497,497,E05013895,125,65.0,0.0,60.0,0.0,86.784,5.192,0.8848780487804878,117.88,4.763770491803278,Lea Bridge,0.14,0.38,0.09,0.52,4.31,15113.0,0.04,0.12,119.88,0.11,0.19,0.08,0.62,0.58,2291.65
498,498,E05013896,122,61.0,0.0,59.0,2.0,97.99180327868852,5.180327868852459,0.7092222222222222,175.2295081967213,4.662028985507247,Leyton,0.13,0.39,0.1,0.55,4.51,13783.0,0.04,0.13,122.79,0.12,0.19,0.08,0.61,0.6,1221.57
499,499,E05013897,123,72.0,0.0,51.0,0.0,114.83739837398376,3.089430894308943,0.7431111111111111,113.1869918699187,4.804705882352941,Leytonstone,0.09,0.51,0.07,0.55,4.2,12353.0,0.04,0.14,96.5,0.09,0.16,0.11,0.64,0.51,1214.75
500,500,E05013898,70,37.0,0.0,30.0,3.0,101.68571428571428,4.142857142857143,1.1652941176470588,89.52857142857142,4.793513513513514,Markhouse,0.13,0.41,0.08,0.56,4.07,10126.0,0.05,0.13,60.96,0.12,0.18,0.09,0.61,0.57,1331.05
501,501,E05013899,122,80.0,0.0,42.0,0.0,110.05737704918032,5.557377049180328,0.853953488372093,124.44262295081968,4.8085,St James,0.08,0.5,0.1,0.58,3.74,12508.0,0.03,0.12,74.04,0.11,0.18,0.07,0.64,0.48,1286.08
502,502,E05013900,28,15.0,0.0,13.0,0.0,121.28571428571428,3.928571428571429,0.7486666666666667,166.14285714285714,4.825833333333333,Upper Walthamstow,0.11,0.46,0.09,0.44,4.72,8392.0,0.04,0.13,43.12,0.12,0.21,0.1,0.57,0.54,1221.57
503,503,E05013901,18,9.0,0.0,9.0,0.0,92.83333333333331,3.611111111111111,0.9833333333333332,148.05555555555554,4.801818181818182,Valley,0.11,0.39,0.09,0.31,5.25,14315.0,0.04,0.14,151.21,0.12,0.19,0.14,0.55,0.57,997.14
504,504,E05013902,90,59.0,0.0,30.0,1.0,113.61111111111111,3.2666666666666666,0.6497222222222222,87.17777777777778,4.864230769230769,William Morris,0.1,0.48,0.08,0.53,4.15,14656.0,0.04,0.12,78.38,0.1,0.2,0.08,0.62,0.52,1290.98
505,505,E05013903,50,32.0,0.0,17.0,1.0,118.98,6.34,0.861764705882353,124.76,4.888928571428572,Wood Street,0.11,0.46,0.08,0.49,4.29,9480.0,0.04,0.13,61.62,0.1,0.22,0.08,0.6,0.55,1191.02
506,506,E05013904,96,48.0,0.0,46.0,2.0,112.0625,2.6875,1.0549253731343284,155.83333333333334,4.5531250000000005,Beckton,0.14,0.32,0.12,0.54,5.46,15308.0,0.05,0.13,192.12,0.13,0.2,0.08,0.59,0.61,969.8
507,507,E05013905,36,14.0,0.0,20.0,2.0,99.36111111111111,2.6666666666666665,1.11625,113.63888888888889,4.7195238095238095,Boleyn,0.17,0.32,0.13,0.56,5.62,15584.0,0.04,0.12,80.83,0.15,0.23,0.07,0.55,0.64,1106.29
508,508,E05013906,105,50.0,0.0,53.0,2.0,100.73333333333332,3.628571428571429,1.0177027027027028,124.01904761904764,4.706842105263158,Canning Town North,0.14,0.34,0.13,0.63,4.98,10629.0,0.05,0.14,126.92,0.16,0.17,0.07,0.6,0.61,1063.19
509,509,E05013907,123,70.0,0.0,51.0,2.0,135.52032520325204,4.056910569105691,1.2588172043010752,124.13821138211382,4.6967567567567565,Canning Town South,0.12,0.45,0.11,0.64,4.31,7065.0,0.04,0.13,69.21,0.14,0.16,0.06,0.64,0.52,1172.12
510,510,E05013908,127,58.0,0.0,68.0,1.0,130.61417322834646,2.748031496062992,1.181509433962264,125.251968503937,4.567272727272727,Custom House,0.14,0.31,0.12,0.58,5.75,17729.0,0.06,0.13,105.71,0.14,0.2,0.07,0.59,0.62,1084.02
511,511,E05013909,29,7.0,0.0,22.0,0.0,85.82758620689656,2.655172413793104,1.215,217.3448275862069,4.792105263157895,East Ham,0.19,0.28,0.13,0.57,6.21,15060.0,0.05,0.11,199.79,0.14,0.22,0.09,0.55,0.69,941.06
512,512,E05013910,36,20.0,0.0,16.0,0.0,158.44444444444446,2.305555555555556,0.9479999999999998,116.16666666666669,4.666428571428571,East Ham South,0.16,0.28,0.13,0.52,5.72,18052.0,0.05,0.13,98.83,0.15,0.24,0.07,0.54,0.66,948.25
513,513,E05013911,61,36.0,0.0,24.0,1.0,120.11475409836063,4.655737704918033,0.9388095238095238,146.63934426229508,4.684137931034483,Forest Gate North,0.13,0.38,0.1,0.57,4.89,10804.0,0.05,0.13,67.58,0.12,0.19,0.08,0.61,0.58,1027.27
514,514,E05013912,98,32.0,0.0,66.0,0.0,88.75510204081633,3.612244897959184,1.434776119402985,142.73469387755102,4.742452830188679,Forest Gate South,0.17,0.33,0.11,0.56,5.09,17380.0,0.05,0.13,137.79,0.14,0.19,0.08,0.59,0.65,1027.27
515,515,E05013913,34,12.0,0.0,21.0,1.0,72.73529411764706,6.205882352941177,2.065454545454545,84.70588235294117,4.662777777777778,Green Street East,0.2,0.26,0.14,0.55,5.92,16794.0,0.04,0.11,96.67,0.15,0.23,0.07,0.55,0.7,969.8
516,516,E05013914,51,9.0,0.0,40.0,2.0,55.72549019607843,3.0588235294117645,1.7806976744186047,165.31372549019608,4.688787878787879,Green Street West,0.21,0.27,0.13,0.56,5.53,15894.0,0.05,0.11,119.92,0.14,0.21,0.09,0.56,0.7,969.8
517,517,E05013915,26,15.0,0.0,11.0,0.0,96.23076923076924,6.307692307692308,0.8655555555555555,155.15384615384616,4.346666666666667,Little Ilford,0.2,0.26,0.15,0.54,6.05,18110.0,0.05,0.12,99.71,0.16,0.25,0.07,0.52,0.7,928.13
518,518,E05013916,40,17.0,0.0,22.0,1.0,102.825,6.75,0.6221428571428572,122.875,4.687777777777778,Manor Park,0.2,0.28,0.13,0.56,5.87,15758.0,0.05,0.12,96.42,0.14,0.23,0.08,0.55,0.68,962.62
519,519,E05013917,139,46.0,0.0,92.0,1.0,91.84172661870504,3.949640287769784,1.6283838383838385,147.35971223021582,4.628470588235294,Maryland,0.13,0.35,0.11,0.62,5.22,12755.0,0.05,0.13,93.0,0.14,0.17,0.08,0.61,0.62,1034.45
520,520,E05013918,52,14.0,1.0,37.0,0.0,82.53846153846153,5.557692307692308,0.656,125.71153846153848,4.611111111111111,Plaistow North,0.17,0.3,0.12,0.6,5.58,17667.0,0.05,0.13,121.25,0.14,0.21,0.09,0.56,0.68,975.85
521,521,E05013919,69,20.0,0.0,47.0,2.0,98.14492753623188,3.2028985507246377,1.116470588235294,178.05797101449275,4.684102564102564,Plaistow South,0.14,0.3,0.12,0.57,5.75,13434.0,0.04,0.12,127.17,0.14,0.22,0.08,0.56,0.64,969.8
522,522,E05013920,89,45.0,0.0,44.0,0.0,97.3932584269663,3.842696629213483,1.0544117647058824,170.0561797752809,4.742093023255814,Plaistow West & Canning Town East,0.16,0.28,0.12,0.61,5.61,16897.0,0.05,0.14,115.58,0.14,0.2,0.08,0.58,0.68,969.8
523,523,E05013921,22,6.0,0.0,16.0,0.0,79.77272727272727,9.818181818181818,1.4644444444444444,278.90909090909093,4.806666666666667,Plashet,0.21,0.29,0.14,0.57,5.85,11609.0,0.05,0.13,75.96,0.15,0.21,0.09,0.55,0.7,905.15
524,524,E05013922,78,45.0,0.0,32.0,1.0,128.89743589743588,4.012820512820513,1.296727272727273,164.5,4.656842105263158,Royal Albert,0.1,0.38,0.15,0.61,5.88,10161.0,0.04,0.11,91.29,0.15,0.2,0.05,0.6,0.55,1071.81
525,525,E05013923,311,216.0,3.0,89.0,3.0,174.83922829581994,3.7942122186495175,1.0035714285714286,162.7073954983923,4.6593678160919545,Royal Victoria,0.06,0.66,0.08,0.66,3.59,14525.0,0.02,0.07,91.08,0.11,0.15,0.02,0.72,0.34,1236.35
526,526,E05013924,217,117.0,0.0,98.0,2.0,118.30875576036868,4.221198156682028,0.9151948051948052,96.31336405529954,4.713793103448276,Stratford,0.09,0.5,0.14,0.66,3.75,15737.0,0.03,0.1,258.38,0.15,0.13,0.04,0.68,0.47,1144.91
527,527,E05013925,195,122.0,0.0,72.0,1.0,177.34871794871796,4.4,0.8308450704225352,129.16410256410256,4.789514563106796,Stratford Olympic Park,0.05,0.64,0.17,0.6,2.77,11863.0,0.02,0.09,321.79,0.2,0.14,0.01,0.65,0.31,1290.31
528,528,E05013926,37,10.0,0.0,27.0,0.0,73.35135135135135,1.864864864864865,2.6696296296296294,132.0,4.449565217391305,Wall End,0.18,0.27,0.14,0.56,6.4,16601.0,0.05,0.11,82.75,0.14,0.21,0.07,0.58,0.67,940.99
529,529,E05013927,120,44.0,0.0,74.0,2.0,87.24166666666666,3.7416666666666663,0.7362921348314607,99.64166666666668,4.603880597014925,West Ham,0.14,0.33,0.11,0.62,5.29,15708.0,0.05,0.13,94.0,0.14,0.17,0.08,0.61,0.65,984.17
530,530,E05013928,15,9.0,0.0,6.0,0.0,106.46666666666668,4.066666666666666,0.99,155.8,4.69,Alexandra,0.06,0.57,0.09,0.22,3.8,5824.0,0.03,0.12,27.38,0.12,0.18,0.18,0.52,0.41,1291.25
531,531,E05013929,14,7.0,0.0,7.0,0.0,97.14285714285714,4.214285714285714,0.8266666666666667,157.64285714285714,4.933636363636364,Berrylands,0.05,0.64,0.07,0.27,2.95,6426.0,0.03,0.13,16.96,0.1,0.18,0.17,0.55,0.43,1297.55
532,532,E05013930,38,25.0,0.0,13.0,0.0,103.34210526315788,3.631578947368421,1.0024137931034482,115.23684210526316,4.793181818181818,Canbury Gardens,0.06,0.64,0.09,0.28,2.85,7946.0,0.03,0.1,42.33,0.1,0.2,0.12,0.58,0.38,1386.04
533,533,E05013931,20,11.0,0.0,9.0,0.0,109.45,2.5,2.1061538461538465,190.6,4.808181818181819,Chessington South & Malden Rushett,0.06,0.5,0.06,0.17,4.61,9813.0,0.04,0.14,37.92,0.11,0.18,0.15,0.56,0.48,1197.87
534,534,E05013932,54,32.0,0.0,22.0,0.0,136.3148148148148,3.796296296296296,0.7725,138.16666666666666,4.7208,Coombe Hill,0.09,0.55,0.11,0.28,3.86,7455.0,0.04,0.13,43.38,0.13,0.16,0.21,0.5,0.4,1297.55
535,535,E05013933,27,14.0,0.0,13.0,0.0,120.48148148148148,2.851851851851852,0.9063636363636364,138.8148148148148,4.800526315789473,Coombe Vale,0.07,0.59,0.08,0.29,3.52,10322.0,0.03,0.12,33.33,0.11,0.2,0.16,0.53,0.41,1272.35
536,536,E05013934,13,5.0,0.0,8.0,0.0,59.30769230769231,1.7692307692307692,1.2027272727272729,102.07692307692308,4.628,Green Lane & St James,0.11,0.47,0.11,0.25,3.76,6814.0,0.05,0.16,26.21,0.14,0.18,0.17,0.51,0.5,1216.16
537,537,E05013935,11,8.0,0.0,3.0,0.0,123.36363636363636,2.727272727272727,1.0925,187.72727272727272,4.864285714285714,Hook & Chessington North,0.07,0.49,0.06,0.19,4.58,10730.0,0.04,0.15,40.38,0.11,0.19,0.16,0.54,0.5,1163.2
538,538,E05013936,9,6.0,0.0,3.0,0.0,82.44444444444444,3.6666666666666665,1.312,144.44444444444446,4.702,King George's & Sunray,0.07,0.45,0.08,0.22,4.81,5783.0,0.03,0.12,27.38,0.12,0.19,0.15,0.54,0.48,1121.24
539,539,E05013937,63,31.0,0.0,32.0,0.0,111.31746031746032,2.761904761904762,0.9430909090909092,100.63492063492065,4.791794871794871,Kingston Gate,0.06,0.6,0.1,0.28,3.24,10977.0,0.03,0.11,40.71,0.11,0.22,0.11,0.56,0.41,1291.25
540,540,E05013938,102,58.0,0.0,44.0,0.0,118.98039215686276,4.186274509803922,0.8462025316455696,135.0196078431373,4.798983050847458,Kingston Town,0.06,0.48,0.24,0.31,3.45,10347.0,0.03,0.14,304.75,0.23,0.13,0.1,0.54,0.46,1331.08
541,541,E05013939,17,7.0,0.0,10.0,0.0,74.52941176470588,1.7058823529411764,1.5657142857142858,123.82352941176472,4.609166666666667,Motspur Park & Old Malden East,0.08,0.56,0.07,0.24,4.02,7022.0,0.04,0.13,19.83,0.11,0.17,0.2,0.52,0.42,1235.58
542,542,E05013940,32,23.0,0.0,9.0,0.0,126.71875,5.09375,0.506551724137931,105.96875,4.8255,New Malden Village,0.09,0.55,0.08,0.34,3.49,9908.0,0.04,0.12,60.67,0.1,0.2,0.15,0.55,0.45,1291.77
543,543,E05013941,58,26.0,0.0,32.0,0.0,122.46551724137932,5.258620689655173,1.1091111111111112,159.89655172413794,4.837027027027027,Norbiton,0.1,0.43,0.15,0.3,3.83,11113.0,0.04,0.14,61.12,0.16,0.2,0.1,0.54,0.53,1283.37
544,544,E05013942,14,6.0,0.0,8.0,0.0,71.0,1.7142857142857142,2.0153846153846158,121.5,4.925454545454546,Old Malden,0.09,0.53,0.07,0.24,4.29,6645.0,0.04,0.14,24.62,0.11,0.17,0.2,0.52,0.47,1165.12
545,545,E05013943,76,45.0,0.0,31.0,0.0,116.8157894736842,4.355263157894737,0.7811666666666667,98.03947368421052,4.784545454545455,St Mark's & Seething Wells,0.05,0.61,0.14,0.35,3.36,11805.0,0.02,0.12,61.38,0.15,0.13,0.11,0.61,0.38,1343.74
546,546,E05013944,66,41.0,0.0,25.0,0.0,125.42424242424242,4.303030303030303,0.9131372549019608,126.71212121212122,4.809210526315789,Surbiton Hill,0.07,0.6,0.07,0.34,3.47,10820.0,0.04,0.16,41.54,0.09,0.16,0.15,0.6,0.44,1321.54
547,547,E05013945,16,8.0,0.0,8.0,0.0,99.4375,3.6875,1.517272727272727,128.875,4.7942857142857145,Tolworth,0.07,0.52,0.08,0.26,3.8,11083.0,0.03,0.12,58.92,0.1,0.21,0.12,0.57,0.46,1279.71
548,548,E05013946,25,20.0,0.0,5.0,0.0,124.36,4.0,1.101875,70.92,4.847272727272728,Tudor,0.05,0.63,0.08,0.2,2.88,7205.0,0.03,0.11,18.58,0.1,0.22,0.16,0.52,0.38,1322.49
549,549,E05013967,16,7.0,0.0,9.0,0.0,77.0625,2.9375,1.486,203.875,4.6866666666666665,Beam Park,0.1,0.38,0.09,0.31,6.51,5246.0,0.05,0.15,48.42,0.13,0.23,0.1,0.54,0.57,1002.74
550,550,E05013968,8,7.0,0.0,1.0,0.0,99.5,2.375,0.8300000000000001,156.625,4.74,Cranham,0.05,0.58,0.06,0.27,5.7,12962.0,0.04,0.14,31.46,0.1,0.18,0.23,0.49,0.47,1254.33
551,551,E05013969,27,7.0,0.0,20.0,0.0,86.0,2.3703703703703702,0.7304545454545455,180.44444444444449,4.596470588235294,Elm Park,0.09,0.46,0.06,0.33,5.84,16453.0,0.04,0.14,77.62,0.11,0.19,0.18,0.52,0.54,1145.25
552,552,E05013970,6,2.0,0.0,4.0,0.0,71.83333333333333,4.666666666666667,0.48,239.5,4.75,Emerson Park,0.08,0.54,0.06,0.19,5.6,9202.0,0.04,0.13,27.12,0.11,0.15,0.25,0.49,0.48,1268.77
553,553,E05013971,23,8.0,0.0,15.0,0.0,123.43478260869566,1.7826086956521738,1.6686666666666667,198.91304347826087,4.630909090909091,Gooshays,0.1,0.37,0.07,0.29,7.21,17372.0,0.06,0.17,119.58,0.12,0.23,0.12,0.53,0.63,1041.6
554,554,E05013972,9,4.0,0.0,5.0,0.0,80.88888888888889,2.2222222222222223,1.0328571428571427,71.0,4.8966666666666665,Hacton,0.07,0.52,0.04,0.29,5.5,9082.0,0.04,0.13,22.08,0.1,0.16,0.22,0.52,0.49,1105.08
