,WD22NM,total_room,Entire home/apt,Hotel room,Private room,Shared room,avg_price,avg_minimum_nights,avg_reviews_per_month,avg_availability_365,avg_star_rate
633,West Hampstead,218,145.0,6.0,66.0,1.0,136.41743119266056,4.160550458715596,1.0423214285714286,99.5091743119266,4.70890756302521
634,West Harrow,15,6.0,0.0,9.0,0.0,89.4,5.8,1.297857142857143,146.46666666666667,4.71
635,West Heath,18,9.0,0.0,9.0,0.0,96.61111111111111,2.2222222222222223,0.8733333333333334,209.94444444444446,4.796666666666667
636,West Hendon,147,98.0,0.0,48.0,1.0,115.60544217687075,4.877551020408164,1.0278504672897197,169.81632653061226,4.6268918918918915
637,West Hill,213,106.0,0.0,104.0,3.0,143.43661971830986,4.690140845070423,0.6733536585365854,116.86854460093896,4.81302752293578
638,West Kensington,338,254.0,0.0,84.0,0.0,140.36686390532543,4.28698224852071,1.1758778625954198,109.42307692307692,4.628703703703703
639,West Putney,164,101.0,0.0,62.0,1.0,140.3658536585366,3.5792682926829267,0.938984375,131.02439024390245,4.8378
640,West Thamesmead,141,79.0,0.0,62.0,0.0,113.63829787234043,5.23404255319149,0.8370967741935483,193.09929078014184,4.596060606060606
641,West Thornton,50,20.0,0.0,30.0,0.0,97.3,2.82,0.6656756756756756,145.22,4.458333333333333
642,West Twickenham,33,19.0,0.0,14.0,0.0,125.15151515151516,3.303030303030303,1.0879166666666666,98.75757575757575,4.879444444444444
643,West Wickham,11,4.0,0.0,7.0,0.0,94.9090909090909,2.272727272727273,0.6890000000000001,181.0,4.728571428571429
644,Westbourne,251,189.0,0.0,62.0,0.0,159.24701195219123,5.378486055776892,1.179308510638298,118.71314741035856,4.663907284768212
645,Whalebone,29,15.0,0.0,14.0,0.0,130.82758620689654,3.310344827586207,0.51625,196.0,4.497999999999999
646,Whetstone,39,23.0,0.0,15.0,1.0,116.25641025641026,3.1538461538461537,0.7777777777777778,206.56410256410257,4.818695652173913
647,White City,143,84.0,1.0,56.0,2.0,128.5174825174825,4.370629370629371,0.9022222222222221,110.1118881118881,4.7269892473118285
648,White Hart Lane,65,33.0,0.0,31.0,1.0,112.76923076923077,3.0,1.3533333333333333,164.87692307692308,4.779230769230769
649,Whitechapel,845,547.0,1.0,294.0,3.0,139.18224852071006,5.416568047337278,1.447153846153846,100.2,4.541062124248497
650,Whitewebbs,13,6.0,0.0,7.0,0.0,90.61538461538461,2.3846153846153846,1.0372727272727273,240.07692307692307,4.847142857142857
651,Whitton,43,16.0,0.0,27.0,0.0,109.02325581395348,3.1627906976744184,1.5677142857142858,111.23255813953489,4.853225806451612
652,Willesden Green,243,141.0,0.0,100.0,2.0,95.78189300411523,3.9176954732510287,1.0340217391304347,113.39917695473251,4.498741258741259
653,William Morris,90,59.0,0.0,30.0,1.0,113.61111111111111,3.2666666666666666,0.6497222222222222,87.17777777777778,4.864230769230769
654,Wimbledon Park,143,89.0,0.0,54.0,0.0,174.76223776223776,3.4895104895104896,0.7357142857142857,87.94405594405595,4.835294117647059
655,Wimbledon Town & Dundonald,163,92.0,0.0,71.0,0.0,154.12269938650306,4.680981595092025,0.7226666666666667,111.13496932515338,4.754239130434782
656,Winchmore Hill,30,19.0,0.0,11.0,0.0,142.4,8.2,0.9180952380952382,153.23333333333332,4.846666666666667
657,Wood End,31,7.0,0.0,24.0,0.0,74.45161290322581,1.7419354838709677,1.05,143.38709677419354,4.852
658,Wood Street,50,32.0,0.0,17.0,1.0,118.98,6.34,0.861764705882353,124.76,4.888928571428572
659,Woodberry Down,116,69.0,0.0,47.0,0.0,102.90517241379311,4.5344827586206895,0.5780681818181818,90.33620689655173,4.735172413793103
660,Woodhouse,62,35.0,0.0,27.0,0.0,134.6290322580645,3.225806451612903,1.2451162790697674,132.7741935483871,4.828888888888889
661,Woodside,159,80.0,0.0,79.0,0.0,88.9622641509434,3.1320754716981134,1.0135,151.33333333333334,4.69360465116279
662,Woolwich Arsenal,193,132.0,0.0,61.0,0.0,137.03626943005182,4.4974093264248705,0.9527407407407408,155.09326424870466,4.699081632653061
663,Woolwich Common,92,56.0,0.0,35.0,1.0,106.17391304347827,2.5,0.9403076923076923,193.82608695652175,4.549130434782609
664,Woolwich Dockyard,68,36.0,0.0,29.0,3.0,119.1029411764706,3.235294117647059,1.0968888888888888,184.94117647058823,4.720526315789473
665,Worcester Park North,18,8.0,0.0,10.0,0.0,118.5,4.611111111111111,0.8153846153846154,93.22222222222223,4.806363636363636
666,Worcester Park South,9,2.0,0.0,7.0,0.0,64.88888888888889,2.4444444444444446,0.7133333333333334,180.33333333333334,4.78875
667,Wormholt,68,36.0,0.0,32.0,0.0,132.8235294117647,3.6029411764705883,0.6584745762711864,64.25,4.8268085106382985
668,Yeading,23,8.0,0.0,15.0,0.0,81.82608695652173,3.4782608695652173,0.47058823529411764,214.1304347826087,4.566363636363636
669,Yiewsley,56,29.0,0.0,27.0,0.0,116.78571428571429,2.7142857142857144,1.0059090909090909,207.21428571428572,4.698285714285714
